account_id,customer_id,account_type,balance,status
ACC0239992,CUST039992,Savings,135693,Active
ACC0239993,CUST039993,Savings,155495,Active
ACC0239994,CUST039994,Salary,22427,Active
ACC0239995,CUST039995,Salary,143576,Active
ACC0239996,CUST039996,Current,54867,Active
ACC0239997,CUST039997,Salary,160515,Active
ACC0239998,CUST039998,Salary,98445,Active
ACC0239999,CUST039999,Savings,32765,Active
ACC0240000,CUST040000,Salary,70126,Active
ACC0240001,CUST040001,Savings,134232,Active
ACC0240002,CUST040002,Salary,67668,Active
ACC0240003,CUST040003,Savings,197645,Active
ACC0240004,CUST040004,Current,169334,Active
ACC0240005,CUST040005,Current,82295,Dormant
ACC0240006,CUST040006,Savings,30898,Active
ACC0240007,CUST040007,Savings,43460,Active
ACC0240008,CUST040008,Current,18011,Active
ACC0240009,CUST040009,Savings,85083,Active
ACC0240010,CUST040010,Savings,28543,Active
ACC0240011,CUST040011,Current,137309,Active
ACC0240012,CUST040012,Salary,130876,Active
ACC0240013,CUST040013,Current,64608,Active
ACC0240014,CUST040014,Current,136498,Active
ACC0240015,CUST040015,Current,72665,Dormant
ACC0240016,CUST040016,Savings,185370,Active
ACC0240017,CUST040017,Current,199526,Active
ACC0240018,CUST040018,Savings,86465,Active
ACC0240019,CUST040019,Current,181357,Active
ACC0240020,CUST040020,Salary,42701,Active
ACC0240021,CUST040021,Savings,143298,Active
ACC0240022,CUST040022,Salary,45141,Active
ACC0240023,CUST040023,Salary,77580,Active
ACC0240024,CUST040024,Current,72160,Active
ACC0240025,CUST040025,Savings,193009,Active
ACC0240026,CUST040026,Salary,46162,Active
ACC0240027,CUST040027,Salary,82179,Active
ACC0240028,CUST040028,Current,61980,Active
ACC0240029,CUST040029,Savings,74965,Active
ACC0240030,CUST040030,Savings,63054,Dormant
ACC0240031,CUST040031,Savings,172715,Active
ACC0240032,CUST040032,Current,9895,Active
ACC0240033,CUST040033,Salary,112869,Active
ACC0240034,CUST040034,Savings,45581,Active
ACC0240035,CUST040035,Savings,85662,Active
ACC0240036,CUST040036,Salary,108774,Active
ACC0240037,CUST040037,Current,125132,Active
ACC0240038,CUST040038,Current,140938,Active
ACC0240039,CUST040039,Salary,21555,Active
ACC0240040,CUST040040,Current,192270,Active
ACC0240041,CUST040041,Salary,119766,Active
ACC0240042,CUST040042,Salary,130067,Active
ACC0240043,CUST040043,Current,61920,Active
ACC0240044,CUST040044,Salary,57337,Active
ACC0240045,CUST040045,Current,178276,Active
ACC0240046,CUST040046,Salary,68097,Active
ACC0240047,CUST040047,Current,43497,Active
ACC0240048,CUST040048,Salary,69713,Active
ACC0240049,CUST040049,Salary,193988,Active
ACC0240050,CUST040050,Current,111448,Active
ACC0240051,CUST040051,Current,110436,Active
ACC0240052,CUST040052,Savings,185078,Active
ACC0240053,CUST040053,Savings,95458,Active
ACC0240054,CUST040054,Salary,192555,Dormant
ACC0240055,CUST040055,Current,159032,Active
ACC0240056,CUST040056,Current,52518,Active
ACC0240057,CUST040057,Salary,181791,Active
ACC0240058,CUST040058,Current,11364,Active
ACC0240059,CUST040059,Savings,141943,Active
ACC0240060,CUST040060,Salary,143229,Active
ACC0240061,CUST040061,Current,199089,Active
ACC0240062,CUST040062,Savings,65882,Active
ACC0240063,CUST040063,Current,34848,Active
ACC0240064,CUST040064,Savings,106001,Active
ACC0240065,CUST040065,Savings,60649,Active
ACC0240066,CUST040066,Salary,71953,Active
ACC0240067,CUST040067,Salary,83125,Dormant
ACC0240068,CUST040068,Savings,27019,Active
ACC0240069,CUST040069,Savings,33070,Active
ACC0240070,CUST040070,Savings,65206,Active
ACC0240071,CUST040071,Savings,159318,Active
ACC0240072,CUST040072,Salary,9818,Active
ACC0240073,CUST040073,Savings,156046,Active
ACC0240074,CUST040074,Current,145752,Active
ACC0240075,CUST040075,Current,58939,Active
ACC0240076,CUST040076,Savings,151879,Active
ACC0240077,CUST040077,Savings,30336,Active
ACC0240078,CUST040078,Current,173644,Active
ACC0240079,CUST040079,Savings,7568,Active
ACC0240080,CUST040080,Current,57389,Active
ACC0240081,CUST040081,Savings,116208,Active
ACC0240082,CUST040082,Savings,80409,Active
ACC0240083,CUST040083,Current,151162,Active
ACC0240084,CUST040084,Savings,90992,Active
ACC0240085,CUST040085,Savings,43559,Active
ACC0240086,CUST040086,Salary,94139,Active
ACC0240087,CUST040087,Current,134075,Active
ACC0240088,CUST040088,Current,45083,Active
ACC0240089,CUST040089,Current,179903,Dormant
ACC0240090,CUST040090,Current,32567,Active
ACC0240091,CUST040091,Savings,160464,Active
ACC0240092,CUST040092,Savings,113216,Active
ACC0240093,CUST040093,Current,53516,Active
ACC0240094,CUST040094,Savings,45424,Active
ACC0240095,CUST040095,Savings,64488,Active
ACC0240096,CUST040096,Savings,104575,Active
ACC0240097,CUST040097,Current,131199,Active
ACC0240098,CUST040098,Current,84032,Active
ACC0240099,CUST040099,Salary,43098,Active
ACC0240100,CUST040100,Savings,19180,Active
ACC0240101,CUST040101,Current,33400,Active
ACC0240102,CUST040102,Salary,77599,Active
ACC0240103,CUST040103,Salary,92133,Dormant
ACC0240104,CUST040104,Salary,155567,Active
ACC0240105,CUST040105,Savings,158818,Dormant
ACC0240106,CUST040106,Savings,142068,Active
ACC0240107,CUST040107,Savings,182011,Active
ACC0240108,CUST040108,Salary,172093,Active
ACC0240109,CUST040109,Salary,91058,Active
ACC0240110,CUST040110,Current,83549,Active
ACC0240111,CUST040111,Salary,118390,Active
ACC0240112,CUST040112,Salary,69761,Active
ACC0240113,CUST040113,Salary,86469,Active
ACC0240114,CUST040114,Savings,179434,Active
ACC0240115,CUST040115,Savings,115976,Active
ACC0240116,CUST040116,Salary,13562,Active
ACC0240117,CUST040117,Current,109955,Active
ACC0240118,CUST040118,Current,196184,Active
ACC0240119,CUST040119,Current,34898,Active
ACC0240120,CUST040120,Savings,150777,Active
ACC0240121,CUST040121,Current,119299,Active
ACC0240122,CUST040122,Savings,138508,Active
ACC0240123,CUST040123,Salary,54049,Active
ACC0240124,CUST040124,Savings,128456,Active
ACC0240125,CUST040125,Current,108341,Active
ACC0240126,CUST040126,Salary,140235,Active
ACC0240127,CUST040127,Salary,149283,Active
ACC0240128,CUST040128,Savings,23419,Active
ACC0240129,CUST040129,Savings,60351,Active
ACC0240130,CUST040130,Savings,42622,Active
ACC0240131,CUST040131,Salary,191430,Active
ACC0240132,CUST040132,Current,126616,Active
ACC0240133,CUST040133,Salary,49898,Dormant
ACC0240134,CUST040134,Salary,56080,Active
ACC0240135,CUST040135,Savings,9865,Active
ACC0240136,CUST040136,Current,119461,Active
ACC0240137,CUST040137,Current,44664,Active
ACC0240138,CUST040138,Salary,126442,Active
ACC0240139,CUST040139,Savings,106560,Active
ACC0240140,CUST040140,Salary,62953,Active
ACC0240141,CUST040141,Salary,32889,Active
ACC0240142,CUST040142,Salary,96835,Active
ACC0240143,CUST040143,Salary,78533,Active
ACC0240144,CUST040144,Salary,50875,Active
ACC0240145,CUST040145,Salary,37391,Active
ACC0240146,CUST040146,Savings,66014,Active
ACC0240147,CUST040147,Current,178014,Dormant
ACC0240148,CUST040148,Salary,101219,Active
ACC0240149,CUST040149,Savings,78546,Active
ACC0240150,CUST040150,Salary,48690,Active
ACC0240151,CUST040151,Current,24747,Active
ACC0240152,CUST040152,Salary,105165,Active
ACC0240153,CUST040153,Salary,71097,Active
ACC0240154,CUST040154,Salary,142821,Active
ACC0240155,CUST040155,Salary,183536,Active
ACC0240156,CUST040156,Salary,195504,Active
ACC0240157,CUST040157,Savings,153233,Active
ACC0240158,CUST040158,Salary,78220,Active
ACC0240159,CUST040159,Current,137357,Active
ACC0240160,CUST040160,Current,56222,Active
ACC0240161,CUST040161,Salary,126099,Active
ACC0240162,CUST040162,Current,9966,Active
ACC0240163,CUST040163,Salary,42261,Active
ACC0240164,CUST040164,Salary,52248,Active
ACC0240165,CUST040165,Current,132626,Active
ACC0240166,CUST040166,Current,54149,Active
ACC0240167,CUST040167,Savings,114699,Active
ACC0240168,CUST040168,Current,62875,Dormant
ACC0240169,CUST040169,Current,166493,Active
ACC0240170,CUST040170,Savings,137329,Active
ACC0240171,CUST040171,Current,104977,Dormant
ACC0240172,CUST040172,Current,74311,Dormant
ACC0240173,CUST040173,Savings,49940,Active
ACC0240174,CUST040174,Current,9801,Active
ACC0240175,CUST040175,Salary,72158,Active
ACC0240176,CUST040176,Salary,91053,Active
ACC0240177,CUST040177,Savings,113264,Active
ACC0240178,CUST040178,Current,141306,Active
ACC0240179,CUST040179,Current,5979,Active
ACC0240180,CUST040180,Current,137386,Active
ACC0240181,CUST040181,Current,43945,Active
ACC0240182,CUST040182,Current,71219,Active
ACC0240183,CUST040183,Savings,75151,Active
ACC0240184,CUST040184,Savings,194223,Active
ACC0240185,CUST040185,Savings,169598,Dormant
ACC0240186,CUST040186,Savings,148489,Active
ACC0240187,CUST040187,Savings,13855,Active
ACC0240188,CUST040188,Savings,117822,Active
ACC0240189,CUST040189,Salary,56306,Active
ACC0240190,CUST040190,Salary,174679,Dormant
ACC0240191,CUST040191,Salary,14229,Active
ACC0240192,CUST040192,Savings,135523,Active
ACC0240193,CUST040193,Current,12299,Active
ACC0240194,CUST040194,Salary,81385,Active
ACC0240195,CUST040195,Savings,92268,Active
ACC0240196,CUST040196,Current,94615,Active
ACC0240197,CUST040197,Salary,156483,Active
ACC0240198,CUST040198,Salary,141079,Active
ACC0240199,CUST040199,Current,127747,Active
ACC0240200,CUST040200,Savings,198769,Active
ACC0240201,CUST040201,Salary,91939,Active
ACC0240202,CUST040202,Savings,188035,Active
ACC0240203,CUST040203,Current,120564,Active
ACC0240204,CUST040204,Savings,147143,Active
ACC0240205,CUST040205,Salary,81225,Active
ACC0240206,CUST040206,Savings,138442,Active
ACC0240207,CUST040207,Current,186303,Dormant
ACC0240208,CUST040208,Salary,14231,Active
ACC0240209,CUST040209,Current,143129,Active
ACC0240210,CUST040210,Current,141139,Active
ACC0240211,CUST040211,Salary,92775,Active
ACC0240212,CUST040212,Salary,108918,Active
ACC0240213,CUST040213,Savings,134407,Active
ACC0240214,CUST040214,Salary,52499,Active
ACC0240215,CUST040215,Current,81889,Active
ACC0240216,CUST040216,Current,73867,Active
ACC0240217,CUST040217,Savings,195052,Active
ACC0240218,CUST040218,Salary,126037,Active
ACC0240219,CUST040219,Current,137349,Active
ACC0240220,CUST040220,Savings,76400,Active
ACC0240221,CUST040221,Salary,181722,Active
ACC0240222,CUST040222,Savings,39094,Active
ACC0240223,CUST040223,Current,128464,Active
ACC0240224,CUST040224,Savings,129426,Active
ACC0240225,CUST040225,Current,61132,Active
ACC0240226,CUST040226,Current,170659,Active
ACC0240227,CUST040227,Savings,53673,Active
ACC0240228,CUST040228,Savings,180678,Active
ACC0240229,CUST040229,Current,153499,Active
ACC0240230,CUST040230,Salary,95894,Active
ACC0240231,CUST040231,Savings,14386,Active
ACC0240232,CUST040232,Savings,25587,Active
ACC0240233,CUST040233,Salary,160498,Active
ACC0240234,CUST040234,Current,64293,Active
ACC0240235,CUST040235,Savings,60219,Active
ACC0240236,CUST040236,Salary,128546,Active
ACC0240237,CUST040237,Current,57649,Active
ACC0240238,CUST040238,Salary,49617,Active
ACC0240239,CUST040239,Current,75912,Active
ACC0240240,CUST040240,Current,184045,Active
ACC0240241,CUST040241,Savings,137608,Active
ACC0240242,CUST040242,Current,115779,Active
ACC0240243,CUST040243,Salary,12880,Active
ACC0240244,CUST040244,Savings,43275,Active
ACC0240245,CUST040245,Current,88503,Active
ACC0240246,CUST040246,Savings,38779,Active
ACC0240247,CUST040247,Savings,29711,Active
ACC0240248,CUST040248,Current,173230,Active
ACC0240249,CUST040249,Salary,180178,Active
ACC0240250,CUST040250,Salary,125485,Active
ACC0240251,CUST040251,Salary,55834,Active
ACC0240252,CUST040252,Savings,89124,Active
ACC0240253,CUST040253,Salary,101059,Active
ACC0240254,CUST040254,Current,60677,Active
ACC0240255,CUST040255,Current,101085,Active
ACC0240256,CUST040256,Savings,87062,Active
ACC0240257,CUST040257,Salary,39306,Active
ACC0240258,CUST040258,Salary,39168,Active
ACC0240259,CUST040259,Current,60995,Active
ACC0240260,CUST040260,Current,117382,Active
ACC0240261,CUST040261,Current,108892,Active
ACC0240262,CUST040262,Savings,125095,Active
ACC0240263,CUST040263,Current,173359,Active
ACC0240264,CUST040264,Savings,144907,Dormant
ACC0240265,CUST040265,Savings,164430,Active
ACC0240266,CUST040266,Current,145586,Active
ACC0240267,CUST040267,Current,135881,Active
ACC0240268,CUST040268,Current,35477,Active
ACC0240269,CUST040269,Current,197742,Active
ACC0240270,CUST040270,Current,70962,Active
ACC0240271,CUST040271,Savings,42628,Active
ACC0240272,CUST040272,Savings,18674,Active
ACC0240273,CUST040273,Current,54485,Active
ACC0240274,CUST040274,Savings,93441,Active
ACC0240275,CUST040275,Salary,43478,Active
ACC0240276,CUST040276,Salary,89462,Active
ACC0240277,CUST040277,Current,50547,Dormant
ACC0240278,CUST040278,Current,100935,Active
ACC0240279,CUST040279,Salary,10814,Active
ACC0240280,CUST040280,Salary,26690,Active
ACC0240281,CUST040281,Savings,90432,Active
ACC0240282,CUST040282,Current,147044,Active
ACC0240283,CUST040283,Savings,106419,Active
ACC0240284,CUST040284,Salary,103901,Active
ACC0240285,CUST040285,Salary,83424,Active
ACC0240286,CUST040286,Current,17657,Active
ACC0240287,CUST040287,Savings,123733,Active
ACC0240288,CUST040288,Current,142803,Active
ACC0240289,CUST040289,Salary,98015,Active
ACC0240290,CUST040290,Current,153775,Active
ACC0240291,CUST040291,Savings,171550,Active
ACC0240292,CUST040292,Current,86962,Active
ACC0240293,CUST040293,Current,195863,Active
ACC0240294,CUST040294,Savings,69145,Active
ACC0240295,CUST040295,Savings,114621,Active
ACC0240296,CUST040296,Savings,32848,Active
ACC0240297,CUST040297,Salary,28393,Active
ACC0240298,CUST040298,Salary,130215,Active
ACC0240299,CUST040299,Savings,84717,Active
ACC0240300,CUST040300,Savings,172256,Active
ACC0240301,CUST040301,Savings,182148,Active
ACC0240302,CUST040302,Current,119560,Active
ACC0240303,CUST040303,Savings,17319,Active
ACC0240304,CUST040304,Current,64426,Active
ACC0240305,CUST040305,Salary,198037,Active
ACC0240306,CUST040306,Current,182544,Active
ACC0240307,CUST040307,Current,104333,Active
ACC0240308,CUST040308,Savings,62709,Active
ACC0240309,CUST040309,Salary,49766,Active
ACC0240310,CUST040310,Savings,150323,Active
ACC0240311,CUST040311,Current,97062,Active
ACC0240312,CUST040312,Savings,164643,Active
ACC0240313,CUST040313,Savings,138029,Active
ACC0240314,CUST040314,Savings,60565,Active
ACC0240315,CUST040315,Salary,121066,Active
ACC0240316,CUST040316,Current,140523,Active
ACC0240317,CUST040317,Salary,99310,Active
ACC0240318,CUST040318,Savings,75325,Active
ACC0240319,CUST040319,Current,160577,Active
ACC0240320,CUST040320,Salary,79228,Active
ACC0240321,CUST040321,Savings,26642,Active
ACC0240322,CUST040322,Current,58459,Active
ACC0240323,CUST040323,Salary,109710,Active
ACC0240324,CUST040324,Current,21002,Active
ACC0240325,CUST040325,Current,84149,Active
ACC0240326,CUST040326,Savings,22694,Active
ACC0240327,CUST040327,Salary,110937,Active
ACC0240328,CUST040328,Savings,150215,Active
ACC0240329,CUST040329,Salary,147845,Active
ACC0240330,CUST040330,Savings,149129,Active
ACC0240331,CUST040331,Current,193068,Active
ACC0240332,CUST040332,Current,126806,Active
ACC0240333,CUST040333,Current,131866,Active
ACC0240334,CUST040334,Savings,139357,Active
ACC0240335,CUST040335,Savings,151367,Active
ACC0240336,CUST040336,Current,23079,Dormant
ACC0240337,CUST040337,Savings,107116,Active
ACC0240338,CUST040338,Current,137726,Active
ACC0240339,CUST040339,Savings,111422,Active
ACC0240340,CUST040340,Current,12904,Active
ACC0240341,CUST040341,Current,113229,Active
ACC0240342,CUST040342,Savings,193382,Active
ACC0240343,CUST040343,Salary,65955,Active
ACC0240344,CUST040344,Savings,153029,Dormant
ACC0240345,CUST040345,Salary,169703,Active
ACC0240346,CUST040346,Current,158736,Active
ACC0240347,CUST040347,Savings,84913,Active
ACC0240348,CUST040348,Savings,91290,Active
ACC0240349,CUST040349,Savings,43212,Active
ACC0240350,CUST040350,Salary,77825,Active
ACC0240351,CUST040351,Salary,173970,Active
ACC0240352,CUST040352,Salary,108837,Active
ACC0240353,CUST040353,Savings,115215,Active
ACC0240354,CUST040354,Current,109708,Active
ACC0240355,CUST040355,Savings,34898,Active
ACC0240356,CUST040356,Salary,193238,Active
ACC0240357,CUST040357,Current,52319,Active
ACC0240358,CUST040358,Savings,28560,Active
ACC0240359,CUST040359,Salary,168225,Active
ACC0240360,CUST040360,Current,6405,Active
ACC0240361,CUST040361,Salary,21183,Active
ACC0240362,CUST040362,Salary,173494,Active
ACC0240363,CUST040363,Current,29131,Active
ACC0240364,CUST040364,Current,155647,Active
ACC0240365,CUST040365,Current,75229,Active
ACC0240366,CUST040366,Salary,197330,Active
ACC0240367,CUST040367,Salary,91698,Active
ACC0240368,CUST040368,Savings,142969,Active
ACC0240369,CUST040369,Salary,26982,Dormant
ACC0240370,CUST040370,Current,144605,Active
ACC0240371,CUST040371,Current,184308,Active
ACC0240372,CUST040372,Salary,61774,Active
ACC0240373,CUST040373,Salary,37520,Dormant
ACC0240374,CUST040374,Salary,49992,Active
ACC0240375,CUST040375,Salary,150354,Active
ACC0240376,CUST040376,Salary,191613,Active
ACC0240377,CUST040377,Salary,78237,Active
ACC0240378,CUST040378,Savings,199034,Active
ACC0240379,CUST040379,Savings,63330,Active
ACC0240380,CUST040380,Salary,155384,Active
ACC0240381,CUST040381,Current,199990,Active
ACC0240382,CUST040382,Current,58695,Active
ACC0240383,CUST040383,Salary,8859,Active
ACC0240384,CUST040384,Savings,144509,Active
ACC0240385,CUST040385,Savings,115616,Active
ACC0240386,CUST040386,Current,140647,Active
ACC0240387,CUST040387,Salary,188349,Active
ACC0240388,CUST040388,Salary,106122,Active
ACC0240389,CUST040389,Savings,198828,Active
ACC0240390,CUST040390,Savings,15460,Active
ACC0240391,CUST040391,Current,19655,Active
ACC0240392,CUST040392,Salary,172055,Active
ACC0240393,CUST040393,Salary,50638,Active
ACC0240394,CUST040394,Salary,56019,Active
ACC0240395,CUST040395,Salary,149407,Active
ACC0240396,CUST040396,Salary,82648,Active
ACC0240397,CUST040397,Current,48649,Active
